DATE	type	rarity	vendor	level	name	attribute_slot	attribute_value	attribute_type
2021-07-13	mod	header-he	キャンパス	40	Slip Fit Tube	ケミランチャー	6.0	回復
2021-07-13	mod	header-he	キャンパス	40	Swarm Control	ハイヴ	4.2	持続時間
2021-07-13	mod	header-he	キャンパス	40	Exploded Blueprint	パルス	15.1	HP
2021-07-13	mod	header-he	キャンパス	40	Trap Charge Improvement	トラップ	4.1	持続時間
2021-07-13	mod	header-defensive	DZウエスト	40	Defensive Protocol: Stamina	gear	8.3	炎上耐性
2021-07-13	mod	header-he	DZウエスト	40	Sturdy Piston	マイン	4.1	ダメージ
2021-07-13	mod	header-he	DZウエスト	40	Supramolecular Networks	シールド	4.1	ホルスタード自動回復
2021-07-13	mod	header-he	DZウエスト	40	Microfiller Resin	ファイアフライ	1.0	最多ターゲット
2021-07-13	mod	header-he	DZウエスト	40	Decoy Housing Shell	デコイ	6.0	HP
2021-07-13	mod	header-offensive	DZサウス	40	Offensive System: Firearms	gear	10.3	クリティカルダメージ
2021-07-13	mod	header-he	DZサウス	40	Terminal Ballistics	ドローン	2.0	追加爆弾
2021-07-13	mod	header-he	DZサウス	40	Weather Coating	タレット	7.4	HP
2021-07-13	mod	header-he	DZサウス	40	Improved Sticky Launcher	粘着爆弾	5.0	ブラスト範囲
2021-07-13	mod	header-utility	DZイースト	40	Utility Protocol: Intensity	gear	16.6	スキル修復
2021-07-13	mod	header-he	DZイースト	40	Ecotoxicology Research	ケミランチャー	5.7	スキルヘイスト
2021-07-13	mod	header-he	DZイースト	40	Network Firewall	ハイヴ	7.9	HP
2021-07-13	mod	header-he	DZイースト	40	Exploded Blueprint	パルス	14.5	HP
2021-07-13	mod	header-he	DZイースト	40	Trap Charge Improvement	トラップ	4.1	持続時間
2021-07-13	mod	header-defensive	ヘイヴン	40	Defensive System: Mending	gear	16.8	修復量
2021-07-13	mod	header-defensive	ヘイヴン	40	Defensive Protocol: Resilience	gear	8.5	混乱耐性
2021-07-13	mod	header-he	ヘイヴン	40	Thermoresponsive Polymer	シールド	4.2	ホルスタード自動回復
2021-07-13	mod	header-he	ヘイヴン	40	Propantriol Adhesive	ファイアフライ	5.9	ダメージ
2021-07-13	mod	header-he	ヘイヴン	40	Improved Sticky Launcher	粘着爆弾	4.7	ブラスト範囲
2021-07-13	mod	header-utility	ベニテス	40	Utility System: Electronics	gear	10.3	スキルヘイスト
2021-07-13	mod	header-offensive	ベニテス	40	Offensive Protocol: Critical	gear	7.0	ヘッドショットダメージ上昇
2021-07-13	mod	header-he	ベニテス	40	Blitzkrieg Blasting Powder	ドローン	6.4	持続時間
2021-07-13	mod	header-he	ベニテス	40	Unstable Oscillator	パルス	8.5	範囲
2021-07-13	mod	header-he	ベニテス	40	Decoy Projector Internals	デコイ	6.0	持続時間
2021-07-13	mod	header-defensive	キャシー	40	Defensive Protocol: Resilience	gear	16849.0	キルによるアーマー
2021-07-13	mod	header-he	キャシー	40	Carbon Fiber Frame	ドローン	8.4	スキャン範囲
2021-07-20	mod	header-defensive	シアター	40	Defensive Protocol: Stamina	gear	8.6	電波妨害耐性
2021-07-20	mod	header-he	シアター	40	Larrea Tridentata Infusion	マイン	4.1	ダメージ
2021-07-20	mod	header-he	シアター	40	Weaved Aramid Fiber	シールド	4.0	ダメージボーナス(敵1体ごと)
2021-07-20	mod	header-offensive	ホワイトハウス	40	Offensive Protocol: Dexterity	gear	4.4	クリティカル率
2021-07-20	mod	header-he	ホワイトハウス	40	Micropulse Frequency	ドローン	4.7	ダメージ軽減
2021-07-20	mod	header-he	ホワイトハウス	40	Cyclone Magazine	タレット	4.3	炎上ダメージ
2021-07-20	mod	header-he	ホワイトハウス	40	Improved Sticky Launcher	粘着爆弾	6.2	持続時間
2021-07-20	mod	header-he	シアター	40	Tungsten Compound	ファイアフライ	5.8	ダメージ
2021-07-20	mod	header-he	シアター	40	Decoy Housing Shell	デコイ	6.0	HP
2021-07-20	mod	header-utility	キャンパス	40	Utility System: Assist	gear	16.4	スキル修復
2021-07-20	mod	header-he	キャンパス	40	Liquid Nitrogen Cooling System	ケミランチャー	5.9	スキルヘイスト
2021-07-20	mod	header-he	キャンパス	40	Network Firewall	ハイヴ	4.2	持続時間
2021-07-20	mod	header-he	キャンパス	40	Microwave Amplifier	パルス	8.7	範囲
2021-07-20	mod	header-he	キャンパス	40	Trap Charge Improvement	トラップ	4.3	持続時間
2021-07-20	mod	header-defensive	DZウエスト	40	Defensive System: Mending	gear	15341.0	キルによるアーマー
2021-07-20	mod	header-he	DZウエスト	40	Magnetic Disc	マイン	1.0	クラスターマイン
2021-07-20	mod	header-he	DZウエスト	40	Shape-memory Alloy	シールド	4.2	ディフレクターダメージ
2021-07-20	mod	header-he	DZウエスト	40	Guiding System	ファイアフライ	1.0	最多ターゲット
2021-07-20	mod	header-he	DZウエスト	40	Decoy Projector Internals	デコイ	5.5	持続時間
2021-07-20	mod	header-offensive	ヘイヴン	40	Offensive System: Dexterity	gear	7.4	ヘッドショットダメージ上昇
2021-07-20	mod	header-defensive	ヘイヴン	40	Defensive Protocol: Resilience	gear	8.4	混乱耐性
2021-07-20	mod	header-he	ヘイヴン	40	Dielectric Elastomers	シールド	4.2	ディフレクターダメージ
2021-07-20	mod	header-he	ヘイヴン	40	Backpack Battery	ハイヴ	7.4	HP
2021-07-20	mod	header-he	ヘイヴン	40	Improved Sticky Launcher	粘着爆弾	4.8	ブラスト範囲
2021-07-20	mod	header-offensive	DZサウス	40	Offensive System: Firearms	gear	10.0	クリティカルダメージ
2021-07-20	mod	header-he	DZサウス	40	Gimbal Vibration Damping	ドローン	6.3	偏向持続時間
2021-07-20	mod	header-he	DZサウス	40	Organic Circuits	タレット	7.9	HP
2021-07-20	mod	header-he	DZサウス	40	Improved Sticky Payload	粘着爆弾	5.0	ブラスト範囲
2021-07-20	mod	header-utility	DZイースト	40	Utility System: Assist	gear	10.1	スキルヘイスト
2021-07-20	mod	header-he	DZイースト	40	Cell Penetrating Peptide	ケミランチャー	4.3	ダメージ
2021-07-20	mod	header-he	DZイースト	40	Swarm Control	ハイヴ	4.1	持続時間
2021-07-20	mod	header-he	DZイースト	40	Heating Mantle	パルス	8.7	効果持続時間
2021-07-20	mod	header-he	DZイースト	40	Trap Electronics Upgrade	トラップ	5.7	持続時間
2021-07-20	mod	header-utility	ベニテス	40	Utility Protocol: Electronics	gear	10.1	スキルヘイスト
2021-07-20	mod	header-defensive	ベニテス	40	Defensive Protocol: Stamina	gear	16.6	修復量
2021-07-20	mod	header-he	ベニテス	40	Adaptive Insulation Foam	シールド	4.3	シールドHP
2021-07-20	mod	header-he	ベニテス	40	Hardened Casing	ファイアフライ	5.9	スキルヘイスト
2021-07-20	mod	header-he	ベニテス	40	Trap Electronics Upgrade	トラップ	6.0	持続時間
2021-07-27	mod	header-offensive	ホワイトハウス	40	Offensive System: Firearms	gear	4.7	クリティカル率
2021-07-27	mod	header-he	ホワイトハウス	40	Freedom Package	ドローン	8.0	スキャン範囲
2021-07-27	mod	header-he	ホワイトハウス	40	Magnetic Rail	タレット	4.2	炎上ダメージ
2021-07-27	mod	header-he	ホワイトハウス	40	Improved Sticky Payload	粘着爆弾	4.0	炎上持続時間
2021-07-27	mod	header-offensive	クランショップ	40	Offensive Protocol: Critical	gear	5.0	クリティカル率
2021-07-27	mod	header-defensive	クランショップ	40	Defensive System: Mending	gear	8.9	トラップ耐性
2021-07-27	mod	header-he	クランショップ	40	Trauma Analyzer	ドローン	8.6	HP
2021-07-27	mod	header-he	クランショップ	40	Imbued Metal String	ケミランチャー	8.5	トラップ持続時間
2021-07-27	mod	header-defensive	シアター	40	Defensive Protocol: Stamina	gear	8.6	出血耐性
2021-07-27	mod	header-he	シアター	40	Phosphorus Ingredient	マイン	6.3	HP
2021-07-27	mod	header-he	シアター	40	Adaptive Insulation Foam	シールド	4.2	ディフレクターダメージ
2021-07-27	mod	header-he	シアター	40	Micro Conduits	ファイアフライ	6.1	スキルヘイスト
2021-07-27	mod	header-he	シアター	40	Decoy Projector Internals	デコイ	6.0	持続時間
2021-07-27	mod	header-utility	キャンパス	40	Utility System: Electronics	gear	8.2	スキル持続時間
2021-07-27	mod	header-he	キャンパス	40	PVA Polymer Coating	ケミランチャー	6.2	炎上強度
2021-07-27	mod	header-he	キャンパス	40	Nitroglycerin Mixture	ハイヴ	4.0	スキャン範囲
2021-07-27	mod	header-he	キャンパス	40	Nickel-Chromium Wire	パルス	8.5	範囲
2021-07-27	mod	header-he	キャンパス	40	Trap Charge Improvement	トラップ	4.2	持続時間
2021-07-27	mod	header-defensive	DZウエスト	40	Defensive System: Mending	gear	8.6	視聴覚ダメージ耐性
2021-07-27	mod	header-he	DZウエスト	40	Phosphorus Ingredient	マイン	6.4	HP
2021-07-27	mod	header-he	DZウエスト	40	Thermoresponsive Polymer	シールド	4.1	ホルスタード自動回復
2021-07-27	mod	header-he	DZウエスト	40	Microfiller Resin	ファイアフライ	1.0	最多ターゲット
2021-07-27	mod	header-he	DZウエスト	40	Decoy Projector Internals	デコイ	6.0	持続時間
2021-07-27	mod	header-offensive	DZサウス	40	Offensive System: Firearms	gear	4.6	クリティカル率
2021-07-27	mod	header-he	DZサウス	40	Gimbal Vibration Damping	ドローン	6.4	持続時間
2021-07-27	mod	header-he	DZサウス	40	Ammo Box	タレット	7.7	HP
2021-07-27	mod	header-he	DZサウス	40	Improved Sticky Payload	粘着爆弾	6.4	ダメージ
2021-07-27	mod	header-utility	DZイースト	40	Utility Protocol: Intensity	gear	10.1	スキルヘイスト
2021-07-27	mod	header-he	DZイースト	40	Liquid Nitrogen Cooling System	ケミランチャー	4.2	持続時間
2021-07-27	mod	header-he	DZイースト	40	Nitroglycerin Mixture	ハイヴ	4.0	スキャン範囲
2021-07-27	mod	header-he	DZイースト	40	Silicon Carbide Coil	パルス	8.9	範囲
2021-07-27	mod	header-he	DZイースト	40	Trap Charge Improvement	トラップ	4.2	持続時間
2021-07-27	mod	header-utility	ヘイヴン	40	Utility System: Assist	gear	8.5	スキル持続時間
2021-07-27	mod	header-utility	ヘイヴン	40	Utility Protocol: Intensity	gear	8.5	スキル持続時間
2021-07-27	mod	header-he	ヘイヴン	40	Reinforced Rotor Blades	ドローン	7.8	スキャン範囲
2021-07-27	mod	header-he	ヘイヴン	40	Pharmacokinetic Enhancer	ケミランチャー	5.9	範囲
2021-07-27	mod	header-he	ヘイヴン	40	Decoy Projector Internals	デコイ	6.0	持続時間
2021-07-27	mod	header-utility	ベニテス	40	Utility System: Electronics	gear	8.6	スキル持続時間
2021-07-27	mod	header-defensive	ベニテス	40	Defensive Protocol: Resilience	gear	8.2	電波妨害耐性
2021-07-27	mod	header-he	ベニテス	40	Delivery System Upgrade	マイン	4.3	範囲
2021-07-27	mod	header-he	ベニテス	40	Cell Penetrating Peptide	ケミランチャー	7.3	トラップ持続時間
2021-07-27	mod	header-he	ベニテス	40	Improved Sticky Payload	粘着爆弾	6.3	ダメージ
2021-07-27	mod	header-offensive	キャシー	40	Offensive Protocol: Critical	gear	5.0	クリティカル率
2021-07-27	mod	header-he	キャシー	40	Freedom Package	ドローン	8.8	HP
2021-08-03	mod	header-offensive	ホワイトハウス	40	Offensive Protocol: Critical	gear	10.2	クリティカルダメージ
2021-08-03	mod	header-he	ホワイトハウス	40	Carbon Fiber Frame	ドローン	2.0	追加爆弾
2021-08-03	mod	header-he	ホワイトハウス	40	SHD CPU V.2	タレット	6.0	持続時間
2021-08-03	mod	header-he	ホワイトハウス	40	Improved Sticky Payload	粘着爆弾	4.9	ブラスト範囲
2021-08-03	mod	header-offensive	クランショップ	40	Offensive System: Dexterity	gear	4.7	クリティカル率
2021-08-03	mod	header-he	クランショップ	40	Extra Payload	ハイヴ	8.8	スティム効率
2021-08-03	mod	header-offensive	クランショップ	40	Offensive System: Firearms	gear	10.7	クリティカルダメージ
2021-08-03	mod	header-he	クランショップ	40	Radar Signal Antennas	ハイヴ	8.9	リバイバーアーマー修復
2021-08-03	mod	header-defensive	シアター	40	Defensive System: Mending	gear	8.3	トラップ耐性
2021-08-03	mod	header-he	シアター	40	Mini Electric Motor	マイン	4.2	範囲
2021-08-03	mod	header-he	シアター	40	Thermoresponsive Polymer	シールド	4.2	シールドHP
2021-08-03	mod	header-he	シアター	40	Alignment Valve	ファイアフライ	6.0	スキルヘイスト
2021-08-03	mod	header-he	シアター	40	Decoy Housing Shell	デコイ	6.0	HP
2021-08-03	mod	header-utility	キャンパス	40	Utility System: Assist	gear	8.5	スキル持続時間
2021-08-03	mod	header-he	キャンパス	40	Polypropylene Recipe	ケミランチャー	6.0	範囲
2021-08-03	mod	header-he	キャンパス	40	Extra Payload	ハイヴ	8.2	リバイバーアーマー修復
2021-08-03	mod	header-he	キャンパス	40	Heating Mantle	パルス	8.9	効果持続時間
2021-08-03	mod	header-he	キャンパス	40	Trap Charge Improvement	トラップ	5.9	持続時間
2021-08-03	mod	header-defensive	DZウエスト	40	Defensive System: Mending	gear	8.4	電波妨害耐性
2021-08-03	mod	header-he	DZウエスト	40	RDX Pellet Payload	マイン	4.8	スキルヘイスト
2021-08-03	mod	header-he	DZウエスト	40	Liquid Metal Microdroplets	シールド	4.3	ディフレクターダメージ
2021-08-03	mod	header-he	DZウエスト	40	Alignment Valve	ファイアフライ	8.2	スピード
2021-08-03	mod	header-he	DZウエスト	40	Decoy Projector Internals	デコイ	6.0	持続時間
2021-08-03	mod	header-offensive	DZサウス	40	Offensive System: Firearms	gear	6.9	ヘッドショットダメージ上昇
2021-08-03	mod	header-he	DZサウス	40	Carbon Fiber Frame	ドローン	8.4	HP
2021-08-03	mod	header-he	DZサウス	40	Carbon Fiber Barrel	タレット	5.9	持続時間
2021-08-03	mod	header-he	DZサウス	40	Improved Sticky Launcher	粘着爆弾	4.2	スキルヘイスト
2021-08-03	mod	header-utility	DZイースト	40	Utility System: Assist	gear	16.2	スキル修復
2021-08-03	mod	header-he	DZイースト	40	Disintegrating Links	ケミランチャー	5.7	スキルヘイスト
2021-08-03	mod	header-he	DZイースト	40	Network Firewall	ハイヴ	4.2	持続時間
2021-08-03	mod	header-he	DZイースト	40	Heating Mantle	ハイヴ	14.5	HP
2021-08-03	mod	header-he	DZイースト	40	Trap Charge Improvement	トラップ	4.1	持続時間
2021-08-03	mod	header-defensive	ヘイヴン	40	Defensive System: Mending	gear	11.0	対エリート防御
2021-08-03	mod	header-defensive	ヘイヴン	40	Defensive Protocol: Resilience	gear	8.5	出血耐性
2021-08-03	mod	header-he	ヘイヴン	40	Graphene Battery	ドローン	6.5	持続時間
2021-08-03	mod	header-he	ヘイヴン	40	Heating Mantle	パルス	4.9	スキルヘイスト
2021-08-03	mod	header-he	ヘイヴン	40	Decoy Housing Shell	デコイ	6.0	HP
2021-08-03	mod	header-utility	ベニテス	40	Utility System: Assist	gear	8.6	スキル持続時間
2021-08-03	mod	header-defensive	ベニテス	40	Defensive Protocol: Stamina	gear	8.4	視聴覚ダメージ耐性
2021-08-03	mod	header-he	ベニテス	40	Gimbal Vibration Damping	ドローン	6.4	偏向持続時間
2021-08-03	mod	header-he	ベニテス	40	Swarm Control	ハイヴ	7.9	HP
2021-08-03	mod	header-he	ベニテス	40	Decoy Housing Shell	デコイ	6.0	HP
2021-08-03	mod	header-offensive	キャシー	40	Offensive System: Dexterity	gear	4.7	クリティカル率
2021-08-03	mod	header-he	キャシー	40	Extra Payload	ハイヴ	8.8	スティム効率
2021-08-10	mod	header-offensive	ホワイトハウス	40	Offensive System: Firearms	gear	10.1	クリティカルダメージ
2021-08-10	mod	header-he	ホワイトハウス	40	Trauma Analyzer	ドローン	8.1	スキャン範囲
2021-08-10	mod	header-he	ホワイトハウス	40	Spare Parts	タレット	1.0	追加迫撃砲弾薬
2021-08-10	mod	header-he	ホワイトハウス	40	Improved Sticky Launcher	粘着爆弾	6.3	持続時間
2021-08-10	mod	header-defensive	クランショップ	40	Defensive System: Mending	gear	8.7	視聴覚ダメージ耐性
2021-08-10	mod	header-he	クランショップ	40	Sturdy Piston	マイン	5.2	スキルヘイスト
2021-08-10	mod	header-offensive	クランショップ	40	Offensive System: Firearms	gear	7.8	ヘッドショットダメージ上昇
2021-08-10	mod	header-he	クランショップ	40	Liquid Metal Microdroplets	シールド	4.3	ホルスタード自動回復
2021-08-10	mod	header-defensive	シアター	40	Defensive Protocol: Resilience	gear	8.4	トラップ耐性
2021-08-10	mod	header-he	シアター	40	Russian Doll Protocol	マイン	5.0	スキルヘイスト
2021-08-10	mod	header-he	シアター	40	Adaptive Insulation Foam	シールド	4.1	アクティブ自動回復
