DATE	type	rarity	vendor	level	name	attributes
2021-07-13	mod	header-he	DZ West	40	Sturdy Piston	 Seeker Mine<br/>4.1% Damage
2021-07-13	mod	header-he	DZ West	40	Supramolecular Networks	 Shield<br/>4.1% Holstered Regeneration
2021-07-13	mod	header-he	DZ West	40	Microfiller Resin	 Firefly<br/>1 Max Targets
2021-07-13	mod	header-he	DZ West	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2021-07-13	mod	header-offensive	DZ South	40	Offensive System: Firearms	10.3% Critical Hit Damage 
2021-07-13	mod	header-he	DZ South	40	Terminal Ballistics	 Drone<br/>2 Extra Bombs
2021-07-13	mod	header-he	DZ South	40	Weather Coating	 Turret<br/>7.4% Health
2021-07-13	mod	header-he	DZ South	40	Improved Sticky Launcher	 Sticky Bomb<br/>5.0% Blast Radius
2021-07-13	mod	header-utility	DZ East	40	Utility Protocol: Intensity	16.6% Repair Skills 
2021-07-13	mod	header-he	DZ East	40	Ecotoxicology Research	 Chem Launcher<br/>5.7% Skill Haste
2021-07-13	mod	header-he	DZ East	40	Network Firewall	 Hive<br/>7.9% Health
2021-07-13	mod	header-he	DZ East	40	Exploded Blueprint	 Pulse<br/>14.5% Health
2021-07-13	mod	header-he	DZ East	40	Trap Charge Improvement	 Trap<br/>4.1% Duration
2021-07-13	mod	header-defensive	Haven	40	Defensive System: Mending	16.8% Incoming Repairs 
2021-07-13	mod	header-defensive	Haven	40	Defensive Protocol: Resilience	8.5% Disorient Resistance 
2021-07-13	mod	header-he	Haven	40	Thermoresponsive Polymer	 Shield<br/>4.2% Holstered Regeneration
2021-07-13	mod	header-he	Haven	40	Propantriol Adhesive	 Firefly<br/>5.9% Damage
2021-07-13	mod	header-he	Haven	40	Improved Sticky Launcher	 Sticky Bomb<br/>4.7% Blast Radius
2021-07-13	mod	header-utility	Benitez	40	Utility System: Electronics	10.3% Skill Haste 
2021-07-13	mod	header-offensive	Benitez	40	Offensive Protocol: Critical	7.0% Headshot Damage 
2021-07-13	mod	header-he	Benitez	40	Blitzkrieg Blasting Powder	 Drone<br/>6.4% Duration
2021-07-13	mod	header-he	Benitez	40	Unstable Oscillator	 Pulse<br/>8.5% Radius
2021-07-13	mod	header-he	Benitez	40	Decoy Projector Internals	 Decoy<br/>6.0% Duration
2021-07-13	mod	header-defensive	Cassie	40	Defensive Protocol: Resilience	16,849 Armor on Kill 
2021-07-13	mod	header-he	Cassie	40	Carbon Fiber Frame	 Drone<br/>8.4m Scan Range
2021-07-20	mod	header-defensive	The Theater	40	Defensive Protocol: Stamina	8.6% Shock Resistance 
2021-07-20	mod	header-he	The Theater	40	Larrea Tridentata Infusion	 Seeker Mine<br/>4.1% Damage
2021-07-20	mod	header-he	The Theater	40	Weaved Aramid Fiber	 Shield<br/>4.0 Damage Bonus Per Enemy
2021-07-20	mod	header-offensive	White House	40	Offensive Protocol: Dexterity	4.4% Critical Hit Chance 
2021-07-20	mod	header-he	White House	40	Micropulse Frequency	 Drone<br/>4.7% Damage Reduction
2021-07-20	mod	header-he	White House	40	Cyclone Magazine	 Turret<br/>4.3% Burn Damage
2021-07-20	mod	header-he	White House	40	Improved Sticky Launcher	 Sticky Bomb<br/>6.2% Duration
2021-07-20	mod	header-he	The Theater	40	Tungsten Compound	 Firefly<br/>5.8% Damage
2021-07-20	mod	header-he	The Theater	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2021-07-20	mod	header-utility	The Campus	40	Utility System: Assist	16.4% Repair Skills 
2021-07-20	mod	header-he	The Campus	40	Liquid Nitrogen Cooling System	 Chem Launcher<br/>5.9% Skill Haste
2021-07-20	mod	header-he	The Campus	40	Network Firewall	 Hive<br/>4.2% Duration
2021-07-20	mod	header-he	The Campus	40	Microwave Amplifier	 Pulse<br/>8.7% Radius
2021-07-20	mod	header-he	The Campus	40	Trap Charge Improvement	 Trap<br/>4.3% Duration
2021-07-20	mod	header-defensive	DZ West	40	Defensive System: Mending	15,341 Armor on Kill 
2021-07-20	mod	header-he	DZ West	40	Magnetic Disc	 Seeker Mine<br/>1 Cluster Mines
2021-07-20	mod	header-he	DZ West	40	Shape-memory Alloy	 Shield<br/>4.2% Deflector Damage
2021-07-20	mod	header-he	DZ West	40	Guiding System	 Firefly<br/>1 Max Targets
2021-07-20	mod	header-he	DZ West	40	Decoy Projector Internals	 Decoy<br/>5.5% Duration
2021-07-20	mod	header-offensive	Haven	40	Offensive System: Dexterity	7.4% Headshot Damage 
2021-07-20	mod	header-defensive	Haven	40	Defensive Protocol: Resilience	8.4% Disorient Resistance 
2021-07-20	mod	header-he	Haven	40	Dielectric Elastomers	 Shield<br/>4.2% Deflector Damage
2021-07-20	mod	header-he	Haven	40	Backpack Battery	 Hive<br/>7.4% Health
2021-07-20	mod	header-he	Haven	40	Improved Sticky Launcher	 Sticky Bomb<br/>4.8% Blast Radius
2021-07-20	mod	header-offensive	DZ South	40	Offensive System: Firearms	10.0% Critical Hit Damage 
2021-07-20	mod	header-he	DZ South	40	Gimbal Vibration Damping	 Drone<br/>6.3% Deflect Duration
2021-07-20	mod	header-he	DZ South	40	Organic Circuits	 Turret<br/>7.9% Health
2021-07-20	mod	header-he	DZ South	40	Improved Sticky Payload	 Sticky Bomb<br/>5.0% Blast Radius
2021-07-20	mod	header-utility	DZ East	40	Utility System: Assist	10.1% Skill Haste 
2021-07-20	mod	header-he	DZ East	40	Cell Penetrating Peptide	 Chem Launcher<br/>4.3% Damage
2021-07-20	mod	header-he	DZ East	40	Swarm Control	 Hive<br/>4.1% Duration
2021-07-20	mod	header-he	DZ East	40	Heating Mantle	 Pulse<br/>8.7% Effect Duration
2021-07-20	mod	header-he	DZ East	40	Trap Electronics Upgrade	 Trap<br/>5.7% Duration
2021-07-20	mod	header-utility	Benitez	40	Utility Protocol: Electronics	10.1% Skill Haste 
2021-07-20	mod	header-defensive	Benitez	40	Defensive Protocol: Stamina	16.6% Incoming Repairs 
2021-07-20	mod	header-he	Benitez	40	Adaptive Insulation Foam	 Shield<br/>4.3% Shield Health
2021-07-20	mod	header-he	Benitez	40	Hardened Casing	 Firefly<br/>5.9% Skill Haste
2021-07-20	mod	header-he	Benitez	40	Trap Electronics Upgrade	 Trap<br/>6% Duration
2021-07-27	mod	header-offensive	White House	40	Offensive System: Firearms	4.7% Critical Hit Chance 
2021-07-27	mod	header-he	White House	40	Freedom Package	 Drone<br/>8.0m Scan Range
2021-07-27	mod	header-he	White House	40	Magnetic Rail	 Turret<br/>4.2% Burn Damage
2021-07-27	mod	header-he	White House	40	Improved Sticky Payload	 Sticky Bomb<br/>4.0% Burn Duration
2021-07-27	mod	header-offensive	Clan	40	Offensive Protocol: Critical	5.0% Critical Hit Chance 
2021-07-27	mod	header-defensive	Clan	40	Defensive System: Mending	8.9% Ensnare Resistance 
2021-07-27	mod	header-he	Clan	40	Trauma Analyzer	 Drone<br/>8.6% Health
2021-07-27	mod	header-he	Clan	40	Imbued Metal String	 Chem Launcher<br/>8.5% Ensnare Duration
2021-07-27	mod	header-defensive	The Theater	40	Defensive Protocol: Stamina	8.6% Bleed Resistance 
2021-07-27	mod	header-he	The Theater	40	Phosphorus Ingredient	 Seeker Mine<br/>6.3% Health
2021-07-27	mod	header-he	The Theater	40	Adaptive Insulation Foam	 Shield<br/>4.2% Deflector Damage
2021-07-27	mod	header-he	The Theater	40	Micro Conduits	 Firefly<br/>6.1% Skill Haste
2021-07-27	mod	header-he	The Theater	40	Decoy Projector Internals	 Decoy<br/>6.0% Duration
2021-07-27	mod	header-utility	The Campus	40	Utility System: Electronics	8.2% Skill Duration 
2021-07-27	mod	header-he	The Campus	40	PVA Polymer Coating	 Chem Launcher<br/>6.2% Burn Strength
2021-07-27	mod	header-he	The Campus	40	Nitroglycerin Mixture	 Hive<br/>4.0m Scan Range
2021-07-27	mod	header-he	The Campus	40	Nickel-Chromium Wire	 Pulse<br/>8.5% Radius
2021-07-27	mod	header-he	The Campus	40	Trap Charge Improvement	 Trap<br/>4.2% Duration
2021-07-27	mod	header-defensive	DZ West	40	Defensive System: Mending	8.6% Blind Deaf Resistance 
2021-07-27	mod	header-he	DZ West	40	Phosphorus Ingredient	 Seeker Mine<br/>6.4% Health
2021-07-27	mod	header-he	DZ West	40	Thermoresponsive Polymer	 Shield<br/>4.1% Holstered Regeneration
2021-07-27	mod	header-he	DZ West	40	Microfiller Resin	 Firefly<br/>1 Max Targets
2021-07-27	mod	header-he	DZ West	40	Decoy Projector Internals	 Decoy<br/>6.0% Duration
2021-07-27	mod	header-offensive	DZ South	40	Offensive System: Firearms	4.6% Critical Hit Chance 
2021-07-27	mod	header-he	DZ South	40	Gimbal Vibration Damping	 Drone<br/>6.4% Duration
2021-07-27	mod	header-he	DZ South	40	Ammo Box	 Turret<br/>7.7% Health
2021-07-27	mod	header-he	DZ South	40	Improved Sticky Payload	 Sticky Bomb<br/>6.4% Damage
2021-07-27	mod	header-utility	DZ East	40	Utility Protocol: Intensity	10.1% Skill Haste 
2021-07-27	mod	header-he	DZ East	40	Liquid Nitrogen Cooling System	 Chem Launcher<br/>4.2% Duration
2021-07-27	mod	header-he	DZ East	40	Nitroglycerin Mixture	 Hive<br/>4.0m Scan Range
2021-07-27	mod	header-he	DZ East	40	Silicon Carbide Coil	 Pulse<br/>8.9% Radius
2021-07-27	mod	header-he	DZ East	40	Trap Charge Improvement	 Trap<br/>4.2% Duration
2021-07-27	mod	header-utility	Haven	40	Utility System: Assist	8.5% Skill Duration 
2021-07-27	mod	header-utility	Haven	40	Utility Protocol: Intensity	8.5% Skill Duration 
2021-07-27	mod	header-he	Haven	40	Reinforced Rotor Blades	 Drone<br/>7.8m Scan Range
2021-07-27	mod	header-he	Haven	40	Pharmacokinetic Enhancer	 Chem Launcher<br/>5.9% Radius
2021-07-27	mod	header-he	Haven	40	Decoy Projector Internals	 Decoy<br/>6.0% Duration
2021-07-27	mod	header-utility	Benitez	40	Utility System: Electronics	8.6% Skill Duration 
2021-07-27	mod	header-defensive	Benitez	40	Defensive Protocol: Resilience	8.2% Disrupt Resistance 
2021-07-27	mod	header-he	Benitez	40	Delivery System Upgrade	 Seeker Mine<br/>4.3% Radius
2021-07-27	mod	header-he	Benitez	40	Cell Penetrating Peptide	 Chem Launcher<br/>7.3% Ensnare Duration
2021-07-27	mod	header-he	Benitez	40	Improved Sticky Payload	 Sticky Bomb<br/>6.3% Damage
2021-07-27	mod	header-offensive	Cassie	40	Offensive Protocol: Critical	5.0% Critical Hit Chance 
2021-07-27	mod	header-he	Cassie	40	Freedom Package	 Drone<br/>8.8% Health
2021-08-03	mod	header-offensive	White House	40	Offensive Protocol: Critical	10.2% Critical Hit Damage 
2021-08-03	mod	header-he	White House	40	Carbon Fiber Frame	 Drone<br/>2 Extra Bombs
2021-08-03	mod	header-he	White House	40	SHD CPU V.2	 Turret<br/>6.0% Duration
2021-08-03	mod	header-he	White House	40	Improved Sticky Payload	 Sticky Bomb<br/>4.9% Blast Radius
2021-08-03	mod	header-offensive	Clan	40	Offensive System: Dexterity	4.7% Critical Hit Chance 
2021-08-03	mod	header-he	Clan	40	Extra Payload	 Hive<br/>8.8% Stim Efficiency
2021-08-03	mod	header-offensive	Clan	40	Offensive System: Firearms	10.7% Critical Hit Damage 
2021-08-03	mod	header-he	Clan	40	Radar Signal Antennas	 Hive<br/>8.9% Revived Armor
2021-08-03	mod	header-defensive	The Theater	40	Defensive System: Mending	8.3% Ensnare Resistance 
2021-08-03	mod	header-he	The Theater	40	Mini Electric Motor	 Seeker Mine<br/>4.2% Radius
2021-08-03	mod	header-he	The Theater	40	Thermoresponsive Polymer	 Shield<br/>4.2% Shield Health
2021-08-03	mod	header-he	The Theater	40	Alignment Valve	 Firefly<br/>6.0% Skill Haste
2021-08-03	mod	header-he	The Theater	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2021-08-03	mod	header-utility	The Campus	40	Utility System: Assist	8.5% Skill Duration 
2021-08-03	mod	header-he	The Campus	40	Polypropylene Recipe	 Chem Launcher<br/>6.0% Radius
2021-08-03	mod	header-he	The Campus	40	Extra Payload	 Hive<br/>8.2% Revived Armor
2021-08-03	mod	header-he	The Campus	40	Heating Mantle	 Pulse<br/>8.9% Effect Duration
2021-08-03	mod	header-he	The Campus	40	Trap Charge Improvement	 Trap<br/>5.9% Duration
2021-08-03	mod	header-defensive	DZ West	40	Defensive System: Mending	8.4% Shock Resistance 
2021-08-03	mod	header-he	DZ West	40	RDX Pellet Payload	 Seeker Mine<br/>4.8% Skill Haste
2021-08-03	mod	header-he	DZ West	40	Liquid Metal Microdroplets	 Shield<br/>4.3% Deflector Damage
2021-08-03	mod	header-he	DZ West	40	Alignment Valve	 Firefly<br/>8.2% Speed
2021-08-03	mod	header-he	DZ West	40	Decoy Projector Internals	 Decoy<br/>6.0% Duration
2021-08-03	mod	header-offensive	DZ South	40	Offensive System: Firearms	6.9% Headshot Damage 
2021-08-03	mod	header-he	DZ South	40	Carbon Fiber Frame	 Drone<br/>8.4% Health
2021-08-03	mod	header-he	DZ South	40	Carbon Fiber Barrel	 Turret<br/>5.9% Duration
2021-08-03	mod	header-he	DZ South	40	Improved Sticky Launcher	 Sticky Bomb<br/>4.2% Skill Haste
2021-08-03	mod	header-utility	DZ East	40	Utility System: Assist	16.2% Repair Skills 
2021-08-03	mod	header-he	DZ East	40	Disintegrating Links	 Chem Launcher<br/>5.7% Skill Haste
2021-08-03	mod	header-he	DZ East	40	Network Firewall	 Hive<br/>4.2% Duration
2021-08-03	mod	header-he	DZ East	40	Heating Mantle	 Hive<br/>14.5% Health
2021-08-03	mod	header-he	DZ East	40	Trap Charge Improvement	 Trap<br/>4.1% Duration
2021-08-03	mod	header-defensive	Haven	40	Defensive System: Mending	11.0% Protection from Elites 
2021-08-03	mod	header-defensive	Haven	40	Defensive Protocol: Resilience	8.5% Bleed Resistance 
2021-08-03	mod	header-he	Haven	40	Graphene Battery	 Drone<br/>6.5% Duration
2021-08-03	mod	header-he	Haven	40	Heating Mantle	 Pulse<br/>4.9% Skill Haste
2021-08-03	mod	header-he	Haven	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2021-08-03	mod	header-utility	Benitez	40	Utility System: Assist	8.6% Skill Duration 
2021-08-03	mod	header-defensive	Benitez	40	Defensive Protocol: Stamina	8.4% Blind Deaf Resistance 
2021-08-03	mod	header-he	Benitez	40	Gimbal Vibration Damping	 Drone<br/>6.4% Deflect Duration
2021-08-03	mod	header-he	Benitez	40	Swarm Control	 Hive<br/>7.9% Health
2021-08-03	mod	header-he	Benitez	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2021-08-03	mod	header-offensive	Cassie	40	Offensive System: Dexterity	4.7% Critical Hit Chance 
2021-08-03	mod	header-he	Cassie	40	Extra Payload	 Hive<br/>8.8% Stim Efficiency
2021-08-10	mod	header-offensive	White House	40	Offensive System: Firearms	10.1% Critical Hit Damage 
2021-08-10	mod	header-he	White House	40	Trauma Analyzer	 Drone<br/>8.1m Scan Range
2021-08-10	mod	header-he	White House	40	Spare Parts	 Turret<br/>1 Extra Mortar Ammo
2021-08-10	mod	header-he	White House	40	Improved Sticky Launcher	 Sticky Bomb<br/>6.3% Duration
2021-08-10	mod	header-defensive	Clan	40	Defensive System: Mending	8.7% Blind Deaf Resistance 
2021-08-10	mod	header-he	Clan	40	Sturdy Piston	 Seeker Mine<br/>5.2% Skill Haste
2021-08-10	mod	header-offensive	Clan	40	Offensive System: Firearms	7.8% Headshot Damage 
2021-08-10	mod	header-he	Clan	40	Liquid Metal Microdroplets	 Shield<br/>4.3% Holstered Regeneration
2021-08-10	mod	header-defensive	The Theater	40	Defensive Protocol: Resilience	8.4% Ensnare Resistance 
2021-08-10	mod	header-he	The Theater	40	Russian Doll Protocol	 Seeker Mine<br/>5.0% Skill Haste
2021-08-10	mod	header-he	The Theater	40	Adaptive Insulation Foam	 Shield<br/>4.1% Active Regeneration
2021-08-10	mod	header-he	The Theater	40	Propantriol Adhesive	 Firefly<br/>6.1% Damage
2021-08-10	mod	header-he	The Theater	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2021-08-10	mod	header-utility	The Campus	40	Utility System: Assist	10.1% Skill Haste 
2021-08-10	mod	header-he	The Campus	40	Piranha Solution	 Chem Launcher<br/>6.3% Burn Strength
2021-08-10	mod	header-he	The Campus	40	Swarm Control	 Hive<br/>4.2% Duration
2021-08-10	mod	header-he	The Campus	40	Super Glue	 Pulse<br/>8.6% Effect Duration
2021-08-10	mod	header-he	The Campus	40	Trap Charge Improvement	 Trap<br/>4.3% Duration
2021-08-10	mod	header-defensive	DZ West	40	Defensive Protocol: Stamina	16.5% Incoming Repairs 
2021-08-10	mod	header-he	DZ West	40	Delivery System Upgrade	 Seeker Mine<br/>4.7% Skill Haste
2021-08-10	mod	header-he	DZ West	40	Supramolecular Networks	 Shield<br/>4.2% Deflector Damage
2021-08-10	mod	header-he	DZ West	40	Propantriol Adhesive	 Firefly<br/>6.0% Blind Effect Duration
2021-08-10	mod	header-he	DZ West	40	Decoy Housing Shell	 Decoy<br/>6.0% Duration
2021-08-10	mod	header-utility	Haven	40	Utility System: Assist	16.4% Repair Skills 
2021-08-10	mod	header-offensive	Haven	40	Offensive Protocol: Critical	7% Headshot Damage 
2021-08-10	mod	header-he	Haven	40	Additional Ordnance	 Drone<br/>6.4% Armor Repair
2021-08-10	mod	header-he	Haven	40	Disintegrating Links	 Chem Launcher<br/>6% Skill Haste
2021-08-10	mod	header-he	Haven	40	Improved Sticky Launcher	 Sticky Bomb<br/>6.4% Duration
2021-08-10	mod	header-offensive	DZ South	40	Offensive System: Dexterity	4.4% Critical Hit Chance 
2021-08-10	mod	header-he	DZ South	40	Graphene Battery	 Drone<br/>6.3% Deflect Duration
2021-08-10	mod	header-he	DZ South	40	Spare Parts	 Turret<br/>7.6% Health
2021-08-10	mod	header-he	DZ South	40	Improved Sticky Payload	 Sticky Bomb<br/>6.4% Damage
2021-08-10	mod	header-utility	DZ East	40	Utility Protocol: Intensity	9.9% Skill Haste 
2021-08-10	mod	header-he	DZ East	40	Ultra-Thin Cartridges	 Chem Launcher<br/>5.9% Radius
2021-08-10	mod	header-he	DZ East	40	Polycarbonate Housing	 Hive<br/>7.3% Health
2021-08-10	mod	header-he	DZ East	40	Heating Mantle	 Pulse<br/>8.8% Effect Duration
2021-08-10	mod	header-he	DZ East	40	Trap Charge Improvement	 Trap<br/>4.1% Duration
2021-08-10	mod	header-utility	Benitez	40	Utility System: Assist	16.4% Repair Skills 
2021-08-10	mod	header-offensive	Benitez	40	Offensive Protocol: Critical	4.7% Critical Hit Chance 
2021-08-10	mod	header-he	Benitez	40	Brushless DC-motor	 Seeker Mine<br/>5% Skill Haste
2021-08-10	mod	header-he	Benitez	40	Silicon Carbide Coil	 Pulse<br/>8.9% Radius
2021-08-10	mod	header-he	Benitez	40	Trap Charge Improvement	 Trap<br/>4.2% Duration
2021-08-10	mod	header-defensive	Cassie	40	Defensive System: Mending	8.7% Blind Deaf Resistance 
2021-08-10	mod	header-he	Cassie	40	Sturdy Piston	 Seeker Mine<br/>5.2% Skill Haste
2021-08-17	mod	header-utility	DZ East	40	Utility Protocol: Intensity	16.6% Repair Skills 
2021-08-17	mod	header-he	DZ East	40	Slip Fit Tube	 Chem Launcher<br/>5.7% Health
2021-08-17	mod	header-he	DZ East	40	Nitroglycerin Mixture	 Hive<br/>4 Stim Charges
2021-08-17	mod	header-he	DZ East	40	Microwave Amplifier	 Pulse<br/>8.7% Radius
2021-08-17	mod	header-he	DZ East	40	Trap Electronics Upgrade	 Trap<br/>5.8% Shock Radius
2021-08-17	mod	header-offensive	White House	40	Offensive System: Firearms	4.4% Critical Hit Chance 
2021-08-17	mod	header-he	White House	40	Additional Ordnance	 Drone<br/>4.3% Damage
2021-08-17	mod	header-he	White House	40	Cyclone Magazine	 Turret<br/>4.2% Burn Damage
2021-08-17	mod	header-he	White House	40	Improved Sticky Payload	 Sticky Bomb<br/>6.3% Damage
2021-08-17	mod	header-utility	Clan	40	Utility Protocol: Intensity	10.5% Skill Haste 
2021-08-17	mod	header-he	Clan	40	Experimental Blend	 Hive<br/>4.5% Healing
2021-08-17	mod	header-he	Clan	40	Liquid Nitrogen Cooling System	 Chem Launcher<br/>6.3% Radius
2021-08-17	mod	header-he	Clan	40	Russian Doll Protocol	 Seeker Mine<br/>5.3% Skill Haste
2021-08-17	mod	header-offensive	DZ South	40	Offensive System: Dexterity	10.0% Critical Hit Damage 
2021-08-17	mod	header-he	DZ South	40	Trauma Analyzer	 Drone<br/>7.8m Scan Range
2021-08-17	mod	header-he	DZ South	40	Carbon Fiber Frame	 Turret<br/>5.9% Duration
2021-08-17	mod	header-he	DZ South	40	Improved Sticky Launcher	 Sticky Bomb<br/>4.3% Skill Haste
2021-08-17	mod	header-defensive	DZ West	40	Defensive System: Mending	15668 Armor on Kill 
2021-08-17	mod	header-he	DZ West	40	Phosphorus Ingredient	 Seeker Mine<br/>6.3% Health
2021-08-17	mod	header-he	DZ West	40	Synthetic Mineral Frame	 Shield<br/>4.2% Shield Health
2021-08-17	mod	header-he	DZ West	40	Alignment Valve	 Firefly<br/>5.8% Skill Haste
2021-08-17	mod	header-he	DZ West	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2021-08-17	mod	header-defensive	The Theater	40	Defensive Protocol: Stamina	8.5% Burn Resistance 
2021-08-17	mod	header-he	The Theater	40	Phosphorus Ingredient	 Seeker Mine<br/>6.4% Health
2021-08-17	mod	header-he	The Theater	40	Shape-memory Alloy	 Shield<br/>4.2% Shield Health
2021-08-17	mod	header-he	The Theater	40	Guiding System	 Firefly<br/>1 Max Targets
2021-08-17	mod	header-he	The Theater	40	Decoy Projector Internals	 Decoy<br/>6.0% Duration
2021-08-17	mod	header-defensive	Haven	40	Defensive System: Mending	15844 Armor on Kill 
2021-08-17	mod	header-defensive	Haven	40	Defensive Protocol: Stamina	8.5% Disrupt Resistance 
2021-08-17	mod	header-he	Haven	40	Blitzkrieg Blasting Powder	 Drone<br/>6.5% Deflect Duration
2021-08-17	mod	header-he	Haven	40	Distributed Architecture	 Pulse<br/>6.3% Cone Size
2021-08-17	mod	header-he	Haven	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
